order_id,order_date,ship_date,customer_id,customer_name,customer_segment,product_id,product_name,category,subcategory,quantity,sales,discount,profit,region,city,state,shipping_cost,payment_type
ORD-002866,2024-11-11 16:26:52,2024-11-13 16:26:52,CUST-2518,David Montes,Corporate,PROD-7646,Wearables Market,Technology,Wearables,21,8610.39,0.07,1917.9,East,Baltimore,MD,108.62,Credit
ORD-002867,2024-12-06 00:26:39,2024-12-13 00:26:39,CUST-7404,Kathryn Cole,Online-Only,PROD-6937,Networking Strategy,Technology,Networking,43,8116.89,0.05,2327.37,South,Tampa,FL,54.19,Credit
ORD-002868,2025-03-04 15:14:57,2025-03-05 15:14:57,CUST-5528,Robert Gray,Retailer,PROD-4904,Binders Among,Office Supplies,Binders,18,11679.86,0.11,1808.48,South,Austin,TX,36.97,Cash
ORD-002869,2025-02-24 17:31:38,2025-02-28 17:31:38,CUST-5479,Gloria Valentine,Online-Only,PROD-6552,Appliances Situation,Office Supplies,Appliances,44,46612.83,0.18,7194.55,Midwest,St. Louis,MO,47.1,PayPal
ORD-002870,2024-03-13 22:25:48,2024-03-15 22:25:48,CUST-3057,Maria Simmons,Enterprise,PROD-6342,Men's Clothing Heart,Apparel,Men's Clothing,28,47606.57,0.39,-1475.19,Midwest,Columbus,OH,67.28,BNPL
ORD-002871,2024-07-14 19:45:20,2024-07-16 19:45:20,CUST-8779,Tara Marks,Enterprise,PROD-3188,Accessories Notice,Apparel,Accessories,41,23052.17,0.28,-1642.13,East,Charlotte,NC,99.1,Debit
ORD-002872,2025-01-11 03:51:18,2025-01-14 03:51:18,CUST-2864,Crystal Krueger,Retailer,PROD-6245,Binders Modern,Office Supplies,Binders,48,49445.94,0.38,4699.38,East,Boston,MA,119.32,Transfer
ORD-002873,2024-02-26 03:27:36,2024-02-28 03:27:36,CUST-7569,Harold Patterson,Online-Only,PROD-3274,Men's Clothing Almost,Apparel,Men's Clothing,20,1696.44,0.38,35.84,West,Denver,CO,22.32,Cash
ORD-002874,2024-06-18 03:02:36,2024-06-19 03:02:36,CUST-3710,Sabrina Sexton,Consumer,PROD-6245,Binders Modern,Office Supplies,Binders,25,39460.39,0.05,16154.89,East,Philadelphia,PA,13.91,PayPal
ORD-002875,2025-08-14 15:30:20,2025-08-20 15:30:20,CUST-6430,Dale Turner,Enterprise,PROD-9302,Bookcases Travel,Furniture,Bookcases,42,77857.58,0.26,23556.62,East,Miami,FL,114.2,BNPL
ORD-002876,2024-12-02 01:48:17,2024-12-06 01:48:17,CUST-2390,Natalie Miller,Corporate,PROD-7965,Appliances Continue,Office Supplies,Appliances,10,29806.0,0.0,6841.0,Midwest,Detroit,MI,37.37,BNPL
ORD-002877,2024-10-25 03:14:39,2024-11-02 03:14:39,CUST-1463,Travis Harvey,Corporate,PROD-3496,Markers Finally,Office Supplies,Markers,43,57938.14,0.39,4311.98,East,Boston,MA,19.39,Mobile Pay
ORD-002878,2025-01-28 03:34:55,2025-02-02 03:34:55,CUST-4253,Denise Rivera,Consumer,PROD-4547,Bedding Environmental,Home & Kitchen,Bedding,44,17545.84,0.15,6954.6,Midwest,Minneapolis,MN,74.76,Cash
ORD-002879,2024-08-07 03:42:31,2024-08-13 03:42:31,CUST-5746,Justin Ramirez,Online-Only,PROD-6245,Binders Modern,Office Supplies,Binders,40,57819.85,0.13,20531.05,Midwest,Chicago,IL,51.28,BNPL
ORD-002880,2024-06-05 04:12:09,2024-06-07 04:12:09,CUST-2941,Rhonda Davis,Consumer,PROD-5392,Chairs Become,Furniture,Chairs,16,33274.75,0.3,-1143.33,South,Tampa,FL,8.74,BNPL
ORD-002881,2024-11-29 07:34:06,2024-12-01 07:34:06,CUST-7404,Kathryn Cole,Online-Only,PROD-7580,Pens Three,Office Supplies,Pens,25,21430.94,0.08,9470.69,West,Salt Lake City,UT,49.42,Debit
ORD-002882,2024-03-27 03:33:29,2024-04-03 03:33:29,CUST-6036,Robert White,Small Business,PROD-4830,Appliances Market,Office Supplies,Appliances,43,34906.94,0.27,3531.56,South,San Antonio,TX,41.08,Cash
ORD-002883,2024-11-18 08:34:57,2024-11-25 08:34:57,CUST-1673,Brooke Mcdowell,Enterprise,PROD-7965,Appliances Continue,Office Supplies,Appliances,43,78181.14,0.39,-20568.36,Midwest,St. Louis,MO,117.48,Mobile Pay
ORD-002884,2024-10-08 05:36:39,2024-10-16 05:36:39,CUST-8131,Justin Smith,Online-Only,PROD-8440,Tables Investment,Furniture,Tables,41,20916.9,0.02,9654.2,Mountain,Albuquerque,NM,44.44,PayPal
ORD-002885,2024-06-30 19:12:59,2024-07-03 19:12:59,CUST-1849,Christine Romero,Consumer,PROD-9133,Lighting Same,Home & Kitchen,Lighting,38,49805.43,0.19,2068.31,East,Raleigh,NC,42.41,Transfer
ORD-002886,2024-10-30 12:36:13,2024-11-04 12:36:13,CUST-6059,Alicia Barber,Enterprise,PROD-9428,Art Tonight,Office Supplies,Art,17,29934.49,0.26,7784.0,Mountain,Santa Fe,NM,59.64,Cash
ORD-002887,2024-09-07 06:07:19,2024-09-12 06:07:19,CUST-7341,David Johnson,Enterprise,PROD-8759,Cookware Option,Home & Kitchen,Cookware,34,77363.88,0.22,6905.68,Midwest,Detroit,MI,105.72,Mobile Pay
ORD-002888,2024-05-17 00:53:49,2024-05-22 00:53:49,CUST-6884,Jennifer Walton,Online-Only,PROD-6033,Audio Compare,Technology,Audio,46,88912.02,0.0,36573.22,West,Salt Lake City,UT,49.92,BNPL
ORD-002889,2024-10-13 11:42:41,2024-10-17 11:42:41,CUST-2679,Kevin Williams,Enterprise,PROD-6317,Cabinets Learn,Furniture,Cabinets,2,5078.46,0.04,1110.28,West,Portland,OR,24.44,PayPal
ORD-002890,2024-03-07 19:08:02,2024-03-14 19:08:02,CUST-2537,Glenn Oconnell,Small Business,PROD-5678,Outerwear About,Apparel,Outerwear,30,5760.06,0.33,-1055.04,East,New York,NY,48.75,Mobile Pay
ORD-002891,2024-05-16 03:08:07,2024-05-23 03:08:07,CUST-1888,Michelle Cunningham,Consumer,PROD-6880,Desks Final,Furniture,Desks,22,30980.13,0.03,10954.41,Midwest,Chicago,IL,95.58,Transfer
ORD-002892,2024-02-19 12:25:32,2024-02-21 12:25:32,CUST-1248,David Kirk,Consumer,PROD-6945,Men's Clothing American,Apparel,Men's Clothing,49,53604.54,0.18,20367.84,Midwest,St. Louis,MO,75.1,Transfer
ORD-002893,2024-03-07 18:27:23,2024-03-08 18:27:23,CUST-3713,Bradley Davis,Small Business,PROD-5392,Chairs Become,Furniture,Chairs,29,73234.16,0.15,10851.39,West,Denver,CO,91.52,Debit
ORD-002894,2024-01-26 14:28:43,2024-02-03 14:28:43,CUST-3828,Gerald Macdonald,Consumer,PROD-6245,Accessories Trip,Apparel,Accessories,23,34661.64,0.07,14595.98,Midwest,Indianapolis,IN,40.24,PayPal
ORD-002895,2025-03-14 23:00:42,2025-03-22 23:00:42,CUST-5736,Kimberly Ross,Consumer,PROD-8351,Cabinets Politics,Furniture,Cabinets,43,28086.68,0.35,-152.71,East,Philadelphia,PA,28.15,Transfer
ORD-002896,2024-09-18 15:14:34,2024-09-20 15:14:34,CUST-7665,Paul Anderson,Small Business,PROD-5292,Accessories Real,Technology,Accessories,5,8513.54,0.08,2939.34,West,Denver,CO,65.37,Cash
ORD-002897,2024-01-08 13:50:21,2024-01-09 13:50:21,CUST-1854,Robert Hicks,Small Business,PROD-5392,Chairs Become,Furniture,Chairs,4,11646.16,0.02,3041.64,East,Atlanta,GA,68.72,Credit
ORD-002898,2025-07-02 20:28:51,2025-07-09 20:28:51,CUST-4308,Megan Acevedo,Enterprise,PROD-6086,Networking Case,Technology,Networking,13,30207.83,0.07,4334.06,West,Los Angeles,CA,71.83,Cash
ORD-002899,2024-02-11 14:25:20,2024-02-14 14:25:20,CUST-9808,William Craig,Enterprise,PROD-9428,Art Tonight,Office Supplies,Art,18,41546.59,0.03,18093.13,East,Miami,FL,66.04,BNPL
ORD-002900,2025-02-03 00:39:32,2025-02-12 00:39:32,CUST-4344,Anthony Campbell,Enterprise,PROD-2681,Cabinets Deep,Furniture,Cabinets,10,22268.48,0.2,1846.18,East,Charlotte,NC,19.64,BNPL
ORD-002901,2025-07-16 07:57:02,2025-07-21 07:57:02,CUST-3852,Rachel Dawson,Small Business,PROD-4798,Bookcases Perform,Furniture,Bookcases,1,2209.32,0.26,565.27,West,Denver,CO,77.92,Credit
ORD-002902,2024-10-16 07:13:10,2024-10-22 07:13:10,CUST-6714,Mark Jones,Corporate,PROD-2651,Pens Him,Office Supplies,Pens,29,15457.97,0.24,4717.53,Mountain,Cheyenne,WY,98.28,PayPal
ORD-002903,2024-10-31 13:37:10,2024-11-01 13:37:10,CUST-3990,Donna Smith,Retailer,PROD-2701,Cabinets Play,Furniture,Cabinets,42,12573.67,0.38,-2471.57,Mountain,Colorado Springs,CO,44.08,Transfer
ORD-002904,2025-02-11 14:00:14,2025-02-17 14:00:14,CUST-9954,Robert Riley,Small Business,PROD-5392,Chairs Become,Furniture,Chairs,42,118541.3,0.05,28193.84,East,Boston,MA,6.78,BNPL
ORD-002905,2025-04-14 09:54:42,2025-04-18 09:54:42,CUST-3680,Amber Payne DDS,Corporate,PROD-5969,Monitors Major,Technology,Monitors,31,22976.09,0.02,9254.87,Midwest,Detroit,MI,14.7,Mobile Pay
ORD-002906,2025-07-10 14:52:05,2025-07-12 14:52:05,CUST-7377,Gabriel Beltran,Online-Only,PROD-7680,Appliances Region,Home & Kitchen,Appliances,33,61725.52,0.08,23462.68,South,Austin,TX,52.76,BNPL
ORD-002907,2025-07-07 11:17:18,2025-07-13 11:17:18,CUST-4774,Robert Lewis,Online-Only,PROD-4418,Accessories Give,Apparel,Accessories,29,9101.17,0.32,2350.55,Midwest,Chicago,IL,102.61,Debit
ORD-002908,2025-02-14 21:59:43,2025-02-24 21:59:43,CUST-7206,Andrew Phillips,Retailer,PROD-9674,Copiers Chair,Technology,Copiers,34,10888.46,0.11,4082.34,Mountain,Helena,MT,40.95,Transfer
ORD-002909,2024-12-23 16:01:55,2025-01-02 16:01:55,CUST-1856,Kelly Johnson,Enterprise,PROD-8709,Footwear Next,Apparel,Footwear,28,34554.82,0.07,5001.94,South,Birmingham,AL,34.12,BNPL
ORD-002910,2025-08-19 04:26:34,2025-08-27 04:26:34,CUST-9954,Robert Riley,Small Business,PROD-8351,Cabinets Politics,Furniture,Cabinets,23,17103.23,0.26,1998.44,South,San Antonio,TX,17.37,Debit
ORD-002911,2025-06-13 19:26:15,2025-06-18 19:26:15,CUST-3288,Melissa Holt,Corporate,PROD-6777,Decor Voice,Home & Kitchen,Decor,16,33321.43,0.09,10852.95,South,Dallas,TX,67.83,BNPL
ORD-002912,2024-02-14 13:49:09,2024-02-22 13:49:09,CUST-8358,Jamie Gonzales,Retailer,PROD-2937,Men's Clothing Beyond,Apparel,Men's Clothing,40,11393.74,0.15,1106.94,East,Charlotte,NC,11.02,Debit
ORD-002913,2024-01-12 04:56:46,2024-01-15 04:56:46,CUST-2922,Ivan Glenn,Online-Only,PROD-8273,Binders Stay,Office Supplies,Binders,1,1059.3,0.17,47.77,East,Raleigh,NC,20.95,Mobile Pay
ORD-002914,2024-09-28 15:51:31,2024-10-05 15:51:31,CUST-1242,Lisa Bender,Retailer,PROD-6802,Outerwear Agency,Apparel,Outerwear,48,29941.08,0.15,7637.88,West,Seattle,WA,28.12,Mobile Pay
ORD-002915,2025-02-08 19:04:15,2025-02-13 19:04:15,CUST-6400,Megan Cline,Online-Only,PROD-7283,Appliances Unit,Office Supplies,Appliances,48,29816.45,0.2,4547.33,West,Sacramento,CA,89.75,Transfer
ORD-002916,2025-05-20 05:09:29,2025-05-30 05:09:29,CUST-3110,Adam Gonzalez,Small Business,PROD-1371,Phones Whatever,Technology,Phones,21,2980.66,0.04,1162.69,East,Charlotte,NC,116.34,Cash
ORD-002917,2024-10-27 08:38:35,2024-10-28 08:38:35,CUST-8195,Diane Thompson,Consumer,PROD-3188,Accessories Notice,Apparel,Accessories,29,18796.26,0.17,1329.56,Midwest,Detroit,MI,50.65,PayPal
ORD-002918,2025-01-29 08:10:30,2025-02-06 08:10:30,CUST-3531,Melissa Welch,Consumer,PROD-6937,Networking Strategy,Technology,Networking,7,1279.63,0.08,337.15,West,San Diego,CA,83.78,Transfer
ORD-002919,2024-09-20 20:27:47,2024-09-27 20:27:47,CUST-3427,Matthew Hanson,Corporate,PROD-2681,Cabinets Deep,Furniture,Cabinets,38,75100.45,0.29,-2504.29,Mountain,Boise,ID,42.51,BNPL
ORD-002920,2024-09-08 16:38:13,2024-09-13 16:38:13,CUST-9686,Rachel Patterson,Consumer,PROD-1574,Supplements Full,Health & Beauty,Supplements,49,124782.6,0.11,25270.95,South,Houston,TX,48.79,Cash
ORD-002921,2024-06-26 22:42:21,2024-07-01 22:42:21,CUST-4047,Karl Sullivan,Online-Only,PROD-6777,Decor Voice,Home & Kitchen,Decor,36,51080.66,0.38,526.58,Midwest,Columbus,OH,61.62,PayPal
ORD-002922,2024-01-01 18:54:11,2024-01-09 18:54:11,CUST-2925,Katie Rodriguez,Online-Only,PROD-4115,Cookware Win,Home & Kitchen,Cookware,13,9863.87,0.26,-520.53,South,Tampa,FL,56.76,Cash
ORD-002923,2024-08-26 21:55:40,2024-08-27 21:55:40,CUST-5455,Katherine Torres,Small Business,PROD-8273,Binders Stay,Office Supplies,Binders,32,35939.48,0.12,3570.52,East,New York,NY,69.32,Cash
ORD-002924,2024-11-21 13:27:59,2024-11-25 13:27:59,CUST-8664,Shirley Howard,Small Business,PROD-3188,Accessories Notice,Apparel,Accessories,26,13806.31,0.32,-1853.49,Midwest,Pittsburgh,PA,46.35,Mobile Pay
ORD-002925,2025-01-13 17:52:19,2025-01-16 17:52:19,CUST-8550,Steven Sullivan,Small Business,PROD-6596,Men's Clothing Baby,Apparel,Men's Clothing,50,12302.1,0.1,4474.6,Mountain,Helena,MT,107.95,PayPal
ORD-002926,2024-05-13 00:32:08,2024-05-18 00:32:08,CUST-3814,Taylor Hernandez,Enterprise,PROD-6802,Outerwear Agency,Apparel,Outerwear,35,22602.58,0.12,6339.83,West,Salt Lake City,UT,57.16,Transfer
ORD-002927,2024-07-20 07:57:00,2024-07-30 07:57:00,CUST-1463,Travis Harvey,Corporate,PROD-6777,Decor Voice,Home & Kitchen,Decor,18,26364.21,0.36,1087.17,Midwest,Indianapolis,IN,109.75,Mobile Pay
ORD-002928,2024-11-29 07:47:25,2024-12-03 07:47:25,CUST-8781,Justin Woods,Consumer,PROD-4418,Accessories Give,Apparel,Accessories,9,3613.7,0.13,1518.68,West,Sacramento,CA,29.44,Debit
ORD-002929,2025-09-14 17:53:04,2025-09-17 17:53:04,CUST-1027,Blake Koch,Small Business,PROD-4930,Chairs Case,Furniture,Chairs,11,10769.58,0.36,-206.11,East,Baltimore,MD,71.43,Transfer
ORD-002930,2024-07-08 04:43:12,2024-07-13 04:43:12,CUST-4314,Jacob Wheeler,Small Business,PROD-4115,Cookware Win,Home & Kitchen,Cookware,38,35066.97,0.1,4712.57,Mountain,Albuquerque,NM,78.72,Debit
ORD-002931,2025-03-10 01:30:53,2025-03-11 01:30:53,CUST-7147,Joanna Wiggins,Online-Only,PROD-5969,Monitors Major,Technology,Monitors,36,24776.06,0.09,8841.74,East,Boston,MA,42.33,Mobile Pay
ORD-002932,2025-01-16 20:27:59,2025-01-20 20:27:59,CUST-8544,Jessica Alvarez,Enterprise,PROD-1665,Storage Matter,Office Supplies,Storage,19,43202.98,0.1,12969.8,Midwest,Milwaukee,WI,24.7,PayPal
ORD-002933,2025-07-25 01:24:08,2025-08-04 01:24:08,CUST-9988,Taylor Stevenson,Corporate,PROD-3496,Markers Finally,Office Supplies,Markers,21,29223.09,0.37,3033.57,East,Philadelphia,PA,35.56,BNPL
ORD-002934,2024-11-09 17:22:17,2024-11-10 17:22:17,CUST-9923,Blake Johnston,Online-Only,PROD-4798,Bookcases Perform,Furniture,Bookcases,48,91716.71,0.36,12802.31,South,Tampa,FL,80.91,Cash
ORD-002935,2024-05-05 08:36:24,2024-05-15 08:36:24,CUST-9524,Matthew Fields,Retailer,PROD-6802,Outerwear Agency,Apparel,Outerwear,25,16695.09,0.09,5078.84,South,Tampa,FL,104.1,PayPal
ORD-002936,2025-08-04 16:39:42,2025-08-11 16:39:42,CUST-3565,Susan Evans,Online-Only,PROD-6245,Accessories Trip,Apparel,Accessories,45,48127.66,0.34,8868.76,Midwest,Chicago,IL,25.95,Mobile Pay
ORD-002937,2025-06-28 16:57:21,2025-07-05 16:57:21,CUST-4185,Kevin Martinez,Corporate,PROD-1371,Phones Whatever,Technology,Phones,14,2007.8,0.03,795.82,Midwest,Kansas City,MO,76.77,Mobile Pay
ORD-002938,2024-02-03 22:37:49,2024-02-10 22:37:49,CUST-4486,Yolanda Jackson,Consumer,PROD-8459,Decor Pattern,Home & Kitchen,Decor,37,29571.61,0.29,-2122.22,West,Denver,CO,58.68,Credit
ORD-002939,2024-07-10 20:14:37,2024-07-15 20:14:37,CUST-2834,Brian Buckley,Retailer,PROD-6033,Audio Compare,Technology,Audio,15,28703.12,0.01,11636.12,East,Philadelphia,PA,65.26,PayPal
ORD-002940,2025-05-22 05:41:01,2025-05-27 05:41:01,CUST-8269,George Moon,Online-Only,PROD-8759,Cookware Option,Home & Kitchen,Cookware,18,39907.16,0.24,2605.76,East,Washington,DC,18.51,Cash
ORD-002941,2024-04-04 05:40:52,2024-04-08 05:40:52,CUST-9131,Kathleen Mcdonald,Online-Only,PROD-7368,Outerwear Middle,Apparel,Outerwear,4,2845.34,0.35,261.86,West,Sacramento,CA,99.15,Credit
ORD-002942,2024-07-12 03:07:15,2024-07-22 03:07:15,CUST-2659,Margaret Bell,Online-Only,PROD-9592,Women's Clothing Recognize,Apparel,Women's Clothing,48,50939.22,0.34,6411.06,Midwest,Indianapolis,IN,91.7,Mobile Pay
ORD-002943,2024-12-22 20:13:57,2025-01-01 20:13:57,CUST-1282,Mrs. Barbara Williams,Online-Only,PROD-2549,Haircare Matter,Health & Beauty,Haircare,29,74574.6,0.08,19417.18,Midwest,Columbus,OH,83.91,Debit
ORD-002944,2024-05-03 11:54:27,2024-05-10 11:54:27,CUST-9770,Eric Montoya,Small Business,PROD-8133,Bookcases Expect,Furniture,Bookcases,46,67558.59,0.1,15374.35,West,Los Angeles,CA,29.27,PayPal
ORD-002945,2024-02-29 10:51:23,2024-03-02 10:51:23,CUST-5006,Dean Blackburn,Retailer,PROD-4446,Bookcases Listen,Furniture,Bookcases,1,1742.94,0.38,-438.4,Mountain,Colorado Springs,CO,32.98,Cash
ORD-002946,2025-03-06 06:23:38,2025-03-16 06:23:38,CUST-9599,Julia Anderson,Enterprise,PROD-4537,Haircare Star,Health & Beauty,Haircare,25,44250.8,0.09,7159.3,Mountain,Cheyenne,WY,94.35,Credit
ORD-002947,2024-06-21 03:31:24,2024-06-23 03:31:24,CUST-4617,James Cruz,Consumer,PROD-1509,Laptops World,Technology,Laptops,35,67495.77,0.13,19195.07,Midwest,Columbus,OH,95.66,Mobile Pay
ORD-002948,2024-04-10 16:08:27,2024-04-19 16:08:27,CUST-2771,Lucas Young,Online-Only,PROD-9254,Paper Community,Office Supplies,Paper,12,4830.39,0.31,900.15,South,Birmingham,AL,98.99,Credit
ORD-002949,2024-12-30 10:13:15,2024-12-31 10:13:15,CUST-2522,Brian Butler,Corporate,PROD-2701,Cabinets Play,Furniture,Cabinets,26,8662.51,0.31,-651.21,Mountain,Helena,MT,70.07,Debit
ORD-002950,2024-03-26 07:40:50,2024-04-01 07:40:50,CUST-4289,Richard Martin,Consumer,PROD-8523,Decor Along,Home & Kitchen,Decor,44,54350.6,0.02,23151.96,Midwest,Chicago,IL,40.94,Cash
ORD-002951,2024-05-25 02:56:11,2024-05-29 02:56:11,CUST-7080,Anthony Thompson,Retailer,PROD-8709,Footwear Next,Apparel,Footwear,4,4830.24,0.09,608.4,West,Salt Lake City,UT,5.6,Mobile Pay
ORD-002952,2024-08-08 16:00:27,2024-08-11 16:00:27,CUST-6118,Nicholas Allison,Online-Only,PROD-6948,Women's Clothing Easy,Apparel,Women's Clothing,1,448.1,0.35,-78.66,East,Boston,MA,6.23,Mobile Pay
ORD-002953,2024-08-02 10:20:04,2024-08-10 10:20:04,CUST-3997,Julie Johnston,Online-Only,PROD-3016,Skincare Way,Health & Beauty,Skincare,45,69839.27,0.17,22794.92,South,Memphis,TN,109.14,PayPal
ORD-002954,2025-07-02 10:00:12,2025-07-11 10:00:12,CUST-6751,Justin Martin,Consumer,PROD-6681,Copiers Dog,Technology,Copiers,28,55430.69,0.13,4490.29,South,Oklahoma City,OK,89.81,Credit
ORD-002955,2025-09-19 15:46:58,2025-09-28 15:46:58,CUST-7691,Andrew Herring,Online-Only,PROD-2937,Men's Clothing Beyond,Apparel,Men's Clothing,35,7037.31,0.4,-1963.64,South,Dallas,TX,29.77,Transfer
ORD-002956,2025-03-26 17:35:12,2025-04-03 17:35:12,CUST-5212,Carolyn Gaines,Retailer,PROD-4332,Supplements Right,Health & Beauty,Supplements,44,20046.83,0.09,3408.23,South,Houston,TX,41.85,Debit
ORD-002957,2024-07-06 03:12:11,2024-07-07 03:12:11,CUST-9825,Dale Brown,Small Business,PROD-6086,Networking Case,Technology,Networking,6,13042.59,0.13,1100.85,Midwest,Kansas City,MO,106.26,Credit
ORD-002958,2025-06-10 03:33:37,2025-06-13 03:33:37,CUST-7143,Christina Moreno,Corporate,PROD-5685,Cookware Raise,Home & Kitchen,Cookware,9,8295.08,0.11,922.46,West,San Francisco,CA,42.73,Credit
ORD-002959,2025-02-05 02:07:56,2025-02-15 02:07:56,CUST-5291,Donna Peterson,Retailer,PROD-4904,Binders Among,Office Supplies,Binders,28,16127.25,0.21,771.77,South,Dallas,TX,100.58,Transfer
ORD-002960,2024-12-12 06:00:52,2024-12-21 06:00:52,CUST-5246,Christopher Smith,Online-Only,PROD-3069,Footwear Your,Apparel,Footwear,3,1543.8,0.17,296.82,West,Portland,OR,116.07,Cash
ORD-002961,2024-07-12 09:49:52,2024-07-13 09:49:52,CUST-4308,Megan Acevedo,Enterprise,PROD-9649,Men's Clothing Keep,Apparel,Men's Clothing,5,9786.94,0.15,3949.24,Mountain,Albuquerque,NM,17.37,PayPal
ORD-002962,2025-04-09 06:31:37,2025-04-10 06:31:37,CUST-2113,Danielle Richardson,Online-Only,PROD-8315,Outerwear Develop,Apparel,Outerwear,29,55168.12,0.36,10929.2,Mountain,Reno,NV,39.32,Cash
ORD-002963,2025-01-07 20:08:59,2025-01-08 20:08:59,CUST-7834,Miranda Snyder MD,Retailer,PROD-4115,Cookware Win,Home & Kitchen,Cookware,47,30842.53,0.36,-6701.07,South,San Antonio,TX,43.76,Debit
ORD-002964,2024-05-23 08:07:40,2024-05-31 08:07:40,CUST-1780,Jack Acosta,Corporate,PROD-6593,Networking Next,Technology,Networking,9,17165.56,0.01,4542.7,East,Miami,FL,53.27,BNPL
ORD-002965,2024-05-06 01:32:59,2024-05-08 01:32:59,CUST-9977,Thomas Green,Online-Only,PROD-6945,Men's Clothing American,Apparel,Men's Clothing,22,21719.31,0.26,6796.71,Midwest,Indianapolis,IN,60.79,Debit
ORD-002966,2024-05-26 03:20:07,2024-05-29 03:20:07,CUST-8631,Cindy Tucker,Enterprise,PROD-1509,Laptops World,Technology,Laptops,50,108613.89,0.02,39612.89,South,Oklahoma City,OK,119.74,PayPal
ORD-002967,2025-07-10 23:04:39,2025-07-18 23:04:39,CUST-1528,Laura Hall,Enterprise,PROD-5591,Markers Bad,Office Supplies,Markers,35,37715.08,0.24,397.73,Mountain,Billings,MT,70.54,Transfer
ORD-002968,2025-01-08 20:51:01,2025-01-17 20:51:01,CUST-4622,Benjamin Bright,Retailer,PROD-4514,Outerwear Beat,Apparel,Outerwear,8,20160.6,0.05,9384.44,Mountain,Santa Fe,NM,102.58,Cash
ORD-002969,2024-09-14 22:42:31,2024-09-19 22:42:31,CUST-6884,Jennifer Walton,Online-Only,PROD-5969,Monitors Major,Technology,Monitors,49,33722.97,0.09,12034.59,Mountain,Santa Fe,NM,21.27,PayPal
ORD-002970,2024-06-06 13:18:15,2024-06-07 13:18:15,CUST-8353,Jenna Rowland,Small Business,PROD-4547,Bedding Environmental,Home & Kitchen,Bedding,24,7205.99,0.36,1428.95,South,Nashville,TN,25.84,Debit
ORD-002971,2025-04-18 20:13:46,2025-04-24 20:13:46,CUST-8131,Justin Smith,Online-Only,PROD-9125,Markers Wait,Office Supplies,Markers,38,56796.21,0.37,-5528.73,East,Orlando,FL,24.78,Transfer
ORD-002972,2025-02-15 22:44:22,2025-02-21 22:44:22,CUST-6822,Kerry Porter,Retailer,PROD-8788,Copiers Conference,Technology,Copiers,10,5744.8,0.07,2186.1,West,Seattle,WA,22.08,PayPal
ORD-002973,2024-02-15 05:22:24,2024-02-24 05:22:24,CUST-8130,Christine Anderson,Small Business,PROD-8788,Copiers Conference,Technology,Copiers,12,6449.0,0.13,2178.56,West,Las Vegas,NV,25.67,BNPL
ORD-002974,2024-04-05 03:23:15,2024-04-11 03:23:15,CUST-2325,David Gutierrez,Retailer,PROD-1665,Storage Matter,Office Supplies,Storage,1,1945.4,0.23,354.18,Midwest,Indianapolis,IN,10.81,PayPal
ORD-002975,2025-01-29 19:19:29,2025-02-04 19:19:29,CUST-7710,Erin Young,Small Business,PROD-6978,Footwear Stuff,Apparel,Footwear,43,47789.55,0.28,-2133.88,South,Dallas,TX,42.17,Transfer
ORD-002976,2024-02-29 17:44:09,2024-03-01 17:44:09,CUST-6266,Ryan Casey,Retailer,PROD-8212,Monitors Industry,Technology,Monitors,47,78588.5,0.03,16826.74,Mountain,Cheyenne,WY,13.56,Credit
ORD-002977,2024-02-22 15:33:39,2024-03-01 15:33:39,CUST-9426,Michelle Cortez,Enterprise,PROD-9045,Men's Clothing Cover,Apparel,Men's Clothing,48,4202.99,0.34,1003.31,West,Seattle,WA,29.56,BNPL
ORD-002978,2025-01-06 23:26:06,2025-01-11 23:26:06,CUST-7912,Joshua Galloway,Enterprise,PROD-6552,Appliances Situation,Office Supplies,Appliances,48,52090.62,0.16,9088.86,Mountain,Billings,MT,96.04,Transfer
ORD-002979,2024-03-10 11:03:04,2024-03-13 11:03:04,CUST-3709,Kevin Ali,Retailer,PROD-7655,Supplements Full,Health & Beauty,Supplements,19,346.85,0.03,131.01,West,San Diego,CA,38.52,BNPL
ORD-002980,2024-04-11 16:11:41,2024-04-17 16:11:41,CUST-6494,Haley Nguyen,Online-Only,PROD-1509,Laptops World,Technology,Laptops,2,4433.22,0.0,1673.18,East,Miami,FL,95.5,Cash
ORD-002981,2025-03-01 04:42:40,2025-03-08 04:42:40,CUST-8160,Daniel Evans,Small Business,PROD-8884,Haircare Reflect,Health & Beauty,Haircare,16,5429.22,0.38,-558.78,East,Charlotte,NC,48.38,PayPal
ORD-002982,2025-08-22 12:16:12,2025-08-31 12:16:12,CUST-5222,Christopher Scott,Enterprise,PROD-4930,Chairs Case,Furniture,Chairs,4,3793.83,0.38,-197.33,West,Phoenix,AZ,35.32,Transfer
ORD-002983,2025-04-15 05:34:14,2025-04-25 05:34:14,CUST-9631,Larry Thomas,Corporate,PROD-5685,Cookware Raise,Home & Kitchen,Cookware,22,15036.77,0.34,-2985.19,South,Oklahoma City,OK,49.5,Debit
